popularity,acousticness,danceability,duration_ms,energy,explicit,instrumentalness,Key_0,Key_1,Key_2,Key_3,Key_4,Key_5,Key_6,Key_7,Key_8,Key_9,Key_10,Key_11,liveness,loudness,mode,speechiness,tempo,valence,count
42,0.363,0.378,249867,0.536,0,0.000144,0,0,0,0,0,0,0,0,1,0,0,0,0.453,-6.648,1,0.0275,78.212,0.805,1007
52,0.187,0.485,269667,0.629,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0516,-3.967,1,0.0263,167.733,0.426,34
0,0.978,0.611,159173,0.245,0,1.76E-06,0,0,0,0,0,0,1,0,0,0,0,0,0.346,-16.833,0,0.0932,96.142,0.839,1248
38,0.607,0.774,152787,0.409,0,1.33E-06,0,0,0,0,0,0,0,0,0,1,0,0,0.239,-8.624,1,0.08,123.069,0.969,108
73,0.169,0.558,160737,0.364,0,9.94E-05,0,0,0,0,0,1,0,0,0,0,0,0,0.109,-8.663,1,0.0502,129.17,0.252,6
40,0.957,0.148,218000,0.04,0,0.957,0,1,0,0,0,0,0,0,0,0,0,0,0.0858,-17.863,0,0.0357,137.435,0.0343,371
11,0.355,0.452,550333,0.444,0,0.646,0,0,1,0,0,0,0,0,0,0,0,0,0.414,-11.76,0,0.0306,95.924,0.496,925
47,0.789,0.823,138253,0.564,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0719,-10.931,1,0.0416,109.092,0.965,248
29,0.0934,0.449,694120,0.712,0,0.00589,0,0,0,0,1,0,0,0,0,0,0,0,0.0689,-10.775,1,0.147,124.552,0.718,195
66,0.0785,0.376,199453,0.821,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0823,-3.974,1,0.104,120.462,0.331,33
62,0.0319,0.851,226213,0.92,1,0.000525,0,0,0,0,0,0,0,0,1,0,0,0,0.128,-2.989,1,0.201,94.516,0.545,355
1,0.0388,0.755,151536,0.499,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.141,-8.769,0,0.204,127.875,0.213,74
22,0.19,0.383,420737,0.744,0,0.000355,0,0,0,0,0,0,0,1,0,0,0,0,0.736,-9.484,1,0.123,122.772,0.169,462
0,0.991,0.696,88293,0.328,0,0.942,0,0,0,0,0,0,0,0,0,1,0,0,0.119,-25.4,1,0.0881,85.811,0.57,2
0,0.0594,0.619,107200,0.223,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.168,-21.661,1,0.944,77.107,0.717,82
23,0.569,0.404,185480,0.121,0,1.80E-05,0,0,0,0,0,0,0,0,0,1,0,0,0.114,-20.856,1,0.0378,69.691,0.522,102
35,0.33,0.683,188440,0.813,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0851,-8.169,1,0.0313,150.354,0.961,28
61,0.00596,0.412,333733,0.676,0,0.112,0,0,0,0,0,0,0,1,0,0,0,0,0.209,-7.341,1,0.0266,155.431,0.557,14
17,0.956,0.213,187600,0.128,0,0.929,0,0,0,0,0,1,0,0,0,0,0,0,0.109,-16.853,1,0.0339,106.898,0.0797,280
33,0.169,0.475,183573,0.385,0,0.0351,0,0,0,0,0,0,0,1,0,0,0,0,0.145,-13.445,1,0.0299,81.113,0.362,509
0,0.968,0.246,92074,0.433,0,0.956,0,0,0,0,1,0,0,0,0,0,0,0,0.257,-8.96,0,0.0312,34.808,0.213,29
0,0.993,0.582,178253,0.248,0,0.765,0,0,0,0,0,0,0,0,0,1,0,0,0.276,-17.41,1,0.331,134.567,0.756,2
0,0.994,0.559,187919,0.465,0,0.000171,0,0,0,0,0,1,0,0,0,0,0,0,0.179,-6.788,1,0.03,119.411,0.47,116
79,0.193,0.664,210560,0.666,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0854,-2.203,1,0.0446,139.987,0.405,8
47,0.232,0.307,176867,0.49,0,9.81E-06,0,0,1,0,0,0,0,0,0,0,0,0,0.0887,-9.329,1,0.0304,132.644,0.206,526
39,0.12,0.46,308733,0.45,0,1.15E-05,0,0,0,0,0,1,0,0,0,0,0,0,0.438,-9.954,1,0.0355,75.44,0.227,650
70,0.0936,0.743,160333,0.47,0,3.15E-05,1,0,0,0,0,0,0,0,0,0,0,0,0.186,-13.154,1,0.029,116.122,0.89,237
12,0.89,0.314,198107,0.23,0,5.09E-06,0,1,0,0,0,0,0,0,0,0,0,0,0.14,-14.882,1,0.0395,135.553,0.205,75
27,0.455,0.406,245893,0.674,0,0.0518,1,0,0,0,0,0,0,0,0,0,0,0,0.168,-6.48,1,0.0426,142.299,0.524,218
1,0.878,0.579,129733,0.48,0,0.385,0,0,1,0,0,0,0,0,0,0,0,0,0.365,-7.428,1,0.0753,141.253,0.964,677
37,0.305,0.743,223693,0.356,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.172,-13.614,1,0.0281,98.416,0.913,2
36,0.646,0.584,234360,0.447,0,0.000427,0,0,0,0,1,0,0,0,0,0,0,0,0.0996,-11.594,0,0.0276,101.899,0.506,14
58,0.00936,0.522,260200,0.79,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0881,-7.943,1,0.0627,122.585,0.743,10
72,0.964,0.577,126312,0.387,1,0.705,0,0,0,0,0,0,0,1,0,0,0,0,0.208,-8.607,1,0.274,146.565,0.459,34
33,0.000744,0.634,246360,0.949,0,0.711,0,0,0,0,0,0,0,0,0,0,0,1,0.843,-5.477,1,0.0535,128.422,0.662,176
0,0.916,0.665,191307,0.311,0,0.0633,0,0,0,0,0,0,0,0,0,0,0,1,0.126,-11.56,1,0.0399,90.962,0.822,8
47,0.226,0.507,198680,0.686,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.387,-4.074,1,0.102,93.615,0.618,23
58,0.00883,0.589,231560,0.845,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.326,-4.497,1,0.0378,138.026,0.746,63
11,0.989,0.301,157933,0.143,0,0.00315,0,0,0,0,0,1,0,0,0,0,0,0,0.893,-19.298,0,0.0573,83.472,0.316,1435
2,0.962,0.55,193013,0.136,0,0.195,0,0,0,0,0,0,1,0,0,0,0,0,0.182,-20.953,1,0.0375,107.528,0.496,38
46,0.84,0.514,202072,0.241,0,0.00587,0,0,0,0,0,0,0,0,0,0,1,0,0.0631,-12.362,1,0.0888,82.675,0.658,10
32,0.704,0.727,225706,0.443,0,0.00269,0,0,0,0,0,0,0,1,0,0,0,0,0.287,-12.663,1,0.0389,95.445,0.881,6
20,0.793,0.444,137693,0.0638,0,0.000731,1,0,0,0,0,0,0,0,0,0,0,0,0.438,-17.297,1,0.04,98.626,0.143,509
0,0.0094,0.582,425439,0.397,0,0.561,0,1,0,0,0,0,0,0,0,0,0,0,0.101,-10.205,1,0.0639,117.887,0.345,17
24,0.0197,0.605,199933,0.63,0,3.14E-05,0,0,0,0,1,0,0,0,0,0,0,0,0.0446,-12.543,1,0.0616,125.906,0.53,88
28,0.00148,0.482,181467,0.754,0,1.07E-06,0,0,0,0,0,1,0,0,0,0,0,0,0.139,-6.754,1,0.0513,154.381,0.902,376
50,0.308,0.723,261360,0.452,1,0.0064,0,0,0,0,0,0,0,0,0,0,0,1,0.0923,-9.42,0,0.0328,125.015,0.375,154
0,0.0816,0.76,95696,0.17,1,0.000225,1,0,0,0,0,0,0,0,0,0,0,0,0.127,-21.831,0,0.888,102.4,0.592,2124
23,0.796,0.398,285480,0.599,0,0.012,0,1,0,0,0,0,0,0,0,0,0,0,0.293,-9.128,1,0.0375,50.262,0.608,571
1,0.124,0.51,41000,0.611,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.637,-11.43,1,0.263,97.625,0.215,596
19,0.607,0.399,280507,0.702,0,0.309,0,0,0,0,0,1,0,0,0,0,0,0,0.128,-9.322,0,0.109,138.287,0.313,10
13,0.973,0.259,112080,0.304,0,0.00261,0,0,0,0,0,0,0,0,0,0,0,1,0.205,-11.54,1,0.0387,82.326,0.38,12
25,0.597,0.517,126533,0.962,0,0.00194,0,0,0,0,0,0,0,0,0,0,0,1,0.287,-4.385,0,0.083,161.749,0.938,40
41,0.389,0.672,282293,0.63,0,0.000281,0,0,0,0,0,0,0,0,0,1,0,0,0.0552,-13.473,0,0.0295,133.953,0.952,18
42,0.707,0.448,332186,0.211,0,4.79E-05,1,0,0,0,0,0,0,0,0,0,0,0,0.0714,-17.07,1,0.0384,93.691,0.348,61
31,0.0799,0.5,250040,0.436,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.159,-12.383,1,0.0313,117.442,0.568,34
48,0.11,0.596,245813,0.545,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.09,-7.775,1,0.0247,75.841,0.391,8
20,0.00157,0.693,194508,0.387,0,0.588,0,0,0,0,0,0,0,0,0,1,0,0,0.108,-13.82,1,0.052,129.968,0.282,12
0,0.461,0.702,107970,0.155,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.195,-17.839,1,0.948,84.291,0.679,2350
0,0.0953,0.625,101333,0.154,1,7.12E-05,1,0,0,0,0,0,0,0,0,0,0,0,0.08,-20.288,1,0.944,172.353,0.612,2124
0,2.65E-05,0.73,272000,0.721,0,0.842,0,0,0,0,0,0,0,0,0,0,1,0,0.0964,-6.874,0,0.078,128.005,0.557,6
33,0.276,0.801,179187,0.568,0,8.22E-06,0,0,0,0,1,0,0,0,0,0,0,0,0.362,-13.97,1,0.0597,122.951,0.966,10
0,0.777,0.19,168173,0.111,0,0.837,0,0,0,0,1,0,0,0,0,0,0,0,0.107,-15.495,1,0.0367,77.272,0.0391,115
14,0.941,0.253,166133,0.153,0,0.0262,1,0,0,0,0,0,0,0,0,0,0,0,0.347,-16.774,1,0.0398,82.726,0.166,56
0,0.996,0.581,162853,0.147,0,0.934,0,0,0,0,1,0,0,0,0,0,0,0,0.186,-22.238,0,0.117,100.971,0.553,1248
0,0.928,0.842,149280,0.528,0,0.717,0,0,0,0,0,1,0,0,0,0,0,0,0.243,-4.157,1,0.0498,125.227,0.884,3179
11,0.00355,0.523,121263,0.578,0,0.396,0,0,0,0,0,0,0,0,0,1,0,0,0.37,-10.725,1,0.0308,154.923,0.702,218
40,0.0126,0.827,235973,0.742,1,1.18E-05,0,1,0,0,0,0,0,0,0,0,0,0,0.285,-7.695,1,0.229,96.618,0.604,12
37,0.236,0.672,260533,0.839,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.852,-3.898,1,0.221,99.015,0.375,60
34,0.564,0.516,270867,0.618,0,2.51E-06,0,0,0,0,0,0,0,0,1,0,0,0,0.197,-7.553,1,0.0846,142.446,0.64,114
14,0.991,0.561,113685,0.0175,0,0.912,0,0,0,1,0,0,0,0,0,0,0,0,0.0935,-20.792,1,0.0787,79.94,0.127,16
35,0.348,0.549,248467,0.178,0,0.047,0,0,0,0,1,0,0,0,0,0,0,0,0.119,-20.044,0,0.0305,147.132,0.104,50
48,0.279,0.362,181867,0.646,0,4.08E-05,0,0,0,0,0,1,0,0,0,0,0,0,0.0998,-7.424,1,0.0371,82.529,0.271,212
0,0.987,0.258,171800,0.132,0,0.839,0,0,0,0,0,0,0,0,1,0,0,0,0.154,-26.447,0,0.258,78.562,0.363,1248
64,0.255,0.407,293587,0.663,0,0.000166,0,0,1,0,0,0,0,0,0,0,0,0,0.0913,-7.591,1,0.0305,75.989,0.211,12
0,0.281,0.613,136300,0.249,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.232,-22.286,0,0.963,71.339,0.486,2562
3,0.00162,0.785,298107,0.717,0,0.135,0,0,0,0,0,0,0,1,0,0,0,0,0.212,-11.801,0,0.122,149.994,0.859,178
25,0.858,0.365,102760,0.403,0,0.000497,0,0,1,0,0,0,0,0,0,0,0,0,0.0967,-9.613,1,0.0392,165.278,0.515,144
0,0.865,0.704,124986,0.308,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.297,-16.426,1,0.958,68.12,0.513,268
32,0.891,0.28,200840,0.187,0,0.836,0,0,0,1,0,0,0,0,0,0,0,0,0.119,-15.238,1,0.0357,174.52,0.199,36
45,0.739,0.425,229160,0.499,0,0.000292,0,0,1,0,0,0,0,0,0,0,0,0,0.216,-8.215,0,0.0293,109.787,0.587,444
29,0.0473,0.565,224987,0.853,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0661,-6.569,0,0.0276,136.811,0.347,10
1,0.994,0.647,142800,0.288,0,0.00162,0,0,0,0,0,1,0,0,0,0,0,0,0.118,-8.995,1,0.0841,162.968,0.671,40
59,0.497,0.485,228960,0.667,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.219,-5.485,1,0.164,174.025,0.52,4
0,0.717,0.641,165027,0.484,0,1.85E-06,0,0,0,0,0,1,0,0,0,0,0,0,0.249,-11.108,1,0.096,91.861,0.923,2
7,0.791,0.454,390960,0.224,0,0.853,0,0,0,0,0,0,0,0,0,0,0,1,0.109,-17.871,0,0.0328,129.41,0.0802,377
27,0.112,0.714,234773,0.467,0,2.99E-05,0,0,0,0,0,0,0,0,0,0,1,0,0.116,-15.068,0,0.0326,107.047,0.805,15
77,0.782,0.746,120027,0.251,1,0.00203,0,0,0,0,0,0,0,0,0,0,0,1,0.106,-16.169,0,0.259,139.999,0.18,87
22,0.299,0.52,1098170,0.298,0,0.244,0,0,0,0,0,0,0,0,1,0,0,0,0.0749,-20.103,1,0.043,130.69,0.605,118
31,0.869,0.581,159240,0.583,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.278,-11.766,1,0.0813,97.067,0.916,1003
2,0.919,0.533,283773,0.259,0,5.17E-06,0,0,0,0,0,1,0,0,0,0,0,0,0.133,-13.208,1,0.0388,124.768,0.388,2
49,7.44E-06,0.325,164560,0.921,0,0.0323,0,0,0,0,0,0,0,0,0,0,0,1,0.246,-6.774,0,0.0519,197.655,0.747,232
0,0.995,0.666,190707,0.329,0,0.227,0,0,0,0,0,1,0,0,0,0,0,0,0.0813,-10.168,1,0.033,109.65,0.689,90
29,0.202,0.637,574693,0.81,0,0.000139,0,0,0,0,0,0,1,0,0,0,0,0,0.269,-10.599,1,0.0318,152.608,0.964,2
53,0.402,0.794,273053,0.908,0,0.000975,0,0,0,0,0,0,0,0,0,1,0,0,0.0478,-2.897,1,0.0579,128.923,0.866,19
18,0.201,0.853,154933,0.641,0,0.858,0,0,1,0,0,0,0,0,0,0,0,0,0.103,-11.804,1,0.0538,123.323,0.961,108
39,0.347,0.665,173307,0.585,0,4.80E-06,1,0,0,0,0,0,0,0,0,0,0,0,0.251,-8.85,1,0.0328,93.826,0.929,107
0,0.124,0.985,211620,0.522,0,0.902,0,0,0,0,0,0,0,0,1,0,0,0,0.132,-10.259,1,0.286,125.006,0.691,40
0,0.471,0.728,104811,0.124,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.297,-18.113,0,0.908,108.39,0.638,2350
0,6.57E-05,0.81,394839,0.94,0,0.884,0,0,0,0,0,0,0,0,1,0,0,0,0.0413,-6.462,1,0.0594,124.007,0.921,2
63,0.749,0.67,109736,0.609,0,6.74E-05,0,0,0,0,0,0,0,1,0,0,0,0,0.227,-10.088,1,0.0333,127.463,0.573,38
39,4.57E-05,0.482,190973,0.937,0,0.467,0,0,0,0,0,0,0,0,0,1,0,0,0.167,-5.418,1,0.0364,140.966,0.502,78
44,0.00943,0.223,356291,0.966,0,0.00146,0,1,0,0,0,0,0,0,0,0,0,0,0.353,-6.693,0,0.119,166.737,0.175,224
38,0.000125,0.331,230480,0.949,0,0.00916,0,0,1,0,0,0,0,0,0,0,0,0,0.217,-4.397,1,0.194,189.894,0.377,44
50,0.171,0.732,259773,0.45,0,0.00174,0,0,0,0,0,0,0,0,0,1,0,0,0.154,-10.44,1,0.0298,154.152,0.437,65
0,0.616,0.655,303694,0.56,0,0.817,0,0,0,0,0,0,0,0,1,0,0,0,0.0964,-11.383,1,0.0257,100.006,0.101,8
0,0.938,0.569,122067,0.0647,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.15,-11.3,1,0.0456,102.074,0.236,6
13,0.551,0.639,108067,0.453,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.107,-10.237,1,0.0394,153.731,0.937,142
58,0.505,0.725,275907,0.332,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0888,-9.124,1,0.0347,106.157,0.46,17
7,4.12E-05,0.567,81213,0.916,0,0.431,0,0,0,0,0,0,0,0,0,0,0,1,0.479,-6.677,1,0.0453,129.929,0.457,84
47,0.81,0.504,206173,0.378,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.198,-9.569,1,0.0492,90.179,0.383,6
32,0.0991,0.47,155853,0.968,0,0.000742,0,0,0,0,0,0,0,0,0,1,0,0,0.152,-5.938,1,0.0468,193.345,0.854,296
0,0.634,0.622,134800,0.222,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.13,-24.03,1,0.969,171.084,0.671,2562
27,0.817,0.492,155249,0.49,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.288,-15.235,1,0.0358,116.126,0.707,218
29,0.0375,0.429,165013,0.471,0,0.000199,0,0,1,0,0,0,0,0,0,0,0,0,0.108,-9.289,1,0.0268,99.269,0.438,145
42,0.052,0.795,295893,0.333,0,0.0295,0,0,0,0,0,0,0,0,1,0,0,0,0.319,-14.609,1,0.0769,114.764,0.967,14
22,0.822,0.449,594827,0.275,0,0.121,0,0,0,0,0,0,0,1,0,0,0,0,0.099,-15.33,1,0.0362,70.199,0.475,91
0,0.925,0.613,176520,0.354,0,1.22E-05,0,0,0,0,0,0,0,0,0,0,1,0,0.0956,-10.063,1,0.0275,73.331,0.602,4
35,0.434,0.655,332973,0.662,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.152,-4.733,0,0.0537,120,0.613,6
38,0.208,0.675,141533,0.508,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.241,-7.449,1,0.0809,143.872,0.963,86
0,0.297,0.456,218973,0.784,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.152,-4.576,1,0.0452,123.311,0.341,26
0,0.984,0.544,285573,0.123,0,0.0924,1,0,0,0,0,0,0,0,0,0,0,0,0.103,-13.245,1,0.049,73.238,0.277,10
35,0.00194,0.502,221907,0.8,0,0.00156,0,0,0,0,0,0,1,0,0,0,0,0,0.0645,-9.727,1,0.0422,119.965,0.501,32
32,0.00662,0.642,379907,0.996,0,0.75,0,0,0,0,0,1,0,0,0,0,0,0,0.181,-4.343,0,0.0557,144.993,0.161,20
19,0.249,0.675,233000,0.866,0,1.44E-05,1,0,0,0,0,0,0,0,0,0,0,0,0.296,-5.717,1,0.0484,144.125,0.803,84
48,0.0164,0.652,164693,0.74,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.142,-7.93,1,0.0313,131.476,0.82,84
29,0.12,0.34,313760,0.652,0,0.549,0,0,0,0,0,0,0,1,0,0,0,0,0.136,-9.28,1,0.0415,147.442,0.598,213
25,0.283,0.339,186907,0.596,0,0.0884,0,0,0,0,0,1,0,0,0,0,0,0,0.323,-12.699,1,0.0392,161.769,0.649,163
50,0.558,0.64,186760,0.627,0,4.87E-06,0,0,0,0,0,0,0,0,1,0,0,0,0.107,-3.339,1,0.0357,124.367,0.947,8
0,0.592,0.455,189996,0.367,0,0.00118,0,1,0,0,0,0,0,0,0,0,0,0,0.17,-10.305,1,0.0295,100.378,0.428,129
11,0.964,0.125,362040,0.163,0,0.896,0,0,0,0,0,0,0,1,0,0,0,0,0.0999,-16.83,1,0.0381,82.759,0.0513,16
43,0.607,0.468,317333,0.648,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.712,-8.011,1,0.112,148.16,0.454,67
31,0.284,0.479,158773,0.791,0,0.591,0,0,0,0,0,0,0,0,0,1,0,0,0.0676,-4.877,1,0.0666,144.216,0.835,388
15,0.945,0.251,137533,0.0995,0,0.000383,0,0,0,0,0,0,0,0,1,0,0,0,0.197,-13.852,1,0.0319,130.059,0.192,821
24,0.22,0.8,217240,0.77,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.111,-13.965,0,0.203,112.776,0.678,8
45,0.0556,0.806,255667,0.847,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0617,-1.788,1,0.317,91.449,0.832,111
24,0.594,0.172,205387,0.147,0,0.0252,1,0,0,0,0,0,0,0,0,0,0,0,0.0985,-15.112,1,0.0349,47.723,0.17,218
26,0.00418,0.464,229333,0.948,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.085,-5.67,1,0.0676,133.729,0.508,158
73,0.365,0.464,325413,0.459,1,0.28,0,0,0,0,0,0,0,1,0,0,0,0,0.117,-8.736,0,0.0314,142.017,0.0786,154
28,0.805,0.559,248040,0.191,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0952,-17.812,1,0.0335,165.374,0.682,142
0,0.844,0.344,179040,0.223,0,1.61E-06,0,0,0,0,0,0,0,0,1,0,0,0,0.154,-13.807,1,0.0636,74.259,0.418,34
32,0.89,0.683,169067,0.13,0,0.000486,0,0,0,0,1,0,0,0,0,0,0,0,0.141,-15.656,1,0.0301,111.279,0.518,153
50,0.543,0.274,365659,0.308,0,0.635,0,0,0,0,1,0,0,0,0,0,0,0,0.11,-17.592,1,0.0378,80.093,0.297,128
33,0.029,0.631,239293,0.911,0,0.000196,0,0,0,0,0,0,0,0,0,1,0,0,0.0829,-6.444,1,0.0571,116.01,0.547,368
54,3.27E-05,0.494,168867,0.993,1,0.0241,0,1,0,0,0,0,0,0,0,0,0,0,0.173,-2.919,0,0.0705,93.972,0.777,225
0,0.959,0.644,198173,0.502,0,0.004,0,0,0,0,0,0,0,0,0,1,0,0,0.0768,-9.79,1,0.0459,83.446,0.672,157
16,0.99,0.466,301733,0.112,0,0.895,0,0,0,0,0,1,0,0,0,0,0,0,0.277,-16.336,0,0.0583,69.244,0.423,485
0,0.994,0.721,160000,0.173,0,0.634,0,0,0,0,0,0,0,0,0,0,1,0,0.112,-13.17,0,0.076,118.655,0.485,3179
34,0.575,0.303,208187,0.316,0,0.00774,0,0,0,0,1,0,0,0,0,0,0,0,0.231,-12.689,1,0.0283,92.369,0.103,6
12,0.99,0.357,349000,0.124,0,0.944,0,1,0,0,0,0,0,0,0,0,0,0,0.736,-15.097,1,0.0385,135.326,0.14,494
14,0.000747,0.513,182555,0.949,0,0.000608,0,0,0,0,1,0,0,0,0,0,0,0,0.384,-3.232,1,0.051,132.03,0.368,45
31,0.125,0.331,329800,0.598,0,0.0482,1,0,0,0,0,0,0,0,0,0,0,0,0.11,-9.054,1,0.0417,150.686,0.199,652
8,0.767,0.357,222733,0.216,0,4.31E-06,0,0,0,1,0,0,0,0,0,0,0,0,0.531,-12.833,1,0.0343,119.57,0.283,199
0,0.314,0.71,99800,0.154,1,2.81E-05,0,0,0,0,0,0,0,0,0,1,0,0,0.139,-19.917,1,0.874,109.635,0.72,2124
0,0.544,0.668,143700,0.317,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.148,-24.77,1,0.928,89.308,0.652,420
0,0.101,0.772,258360,0.852,0,7.36E-05,1,0,0,0,0,0,0,0,0,0,0,0,0.262,-2.499,1,0.044,125.985,0.963,36
35,0.458,0.567,158960,0.541,0,2.23E-05,0,0,0,0,1,0,0,0,0,0,0,0,0.0916,-9.314,0,0.045,57.056,0.541,50
37,0.428,0.637,286720,0.792,0,0.000432,0,0,0,0,0,0,0,1,0,0,0,0,0.296,-7.468,1,0.232,100.197,0.726,111
20,0.552,0.647,124053,0.911,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.342,-5.039,1,0.088,113.018,0.675,388
2,0.485,0.496,47653,0.384,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.299,-12.421,1,0.181,132.809,0.204,596
69,0.167,0.463,290707,0.229,0,0.0997,0,0,1,0,0,0,0,0,0,0,0,0,0.202,-12.592,1,0.0297,73.543,0.135,148
53,0.577,0.548,113067,0.493,0,0.0195,0,1,0,0,0,0,0,0,0,0,0,0,0.13,-11.052,1,0.0282,115.24,0.568,104
39,0.0894,0.678,312067,0.521,0,4.56E-05,0,0,0,0,1,0,0,0,0,0,0,0,0.115,-7.677,0,0.0317,76.548,0.479,31
12,0.506,0.487,696467,0.591,0,0.486,0,0,0,0,1,0,0,0,0,0,0,0,0.138,-12.306,1,0.0473,154.49,0.649,471
79,0.0302,0.949,284200,0.661,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0454,-4.244,0,0.0572,104.504,0.76,355
44,0.0454,0.577,384227,0.672,0,0.0126,0,0,0,0,0,1,0,0,0,0,0,0,0.107,-11.825,0,0.0343,149.991,0.973,2
5,0.891,0.497,175522,0.463,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.123,-12.673,1,0.11,98.52,0.732,82
36,0.0966,0.2,529348,0.404,0,0.729,0,0,0,0,0,0,0,0,0,1,0,0,0.681,-13.68,0,0.0284,81.895,0.124,526
1,0.743,0.443,195827,0.34,0,0.000303,0,0,0,0,0,0,0,0,0,1,0,0,0.0519,-10.054,0,0.0326,115.545,0.416,32
35,0.252,0.932,309613,0.702,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0973,-9.803,1,0.0356,117.406,0.965,271
0,0.985,0.469,147480,0.33,0,1.68E-05,0,1,0,0,0,0,0,0,0,0,0,0,0.173,-10.248,1,0.1,132.3,0.554,10
51,0.837,0.356,169773,0.342,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.136,-9.469,0,0.0383,113.52,0.116,30
0,0.991,0.889,179520,0.197,0,0.881,0,0,0,1,0,0,0,0,0,0,0,0,0.282,-12.851,1,0.199,117.185,0.946,3179
41,0.956,0.589,265760,0.0578,0,0.138,0,0,0,0,0,1,0,0,0,0,0,0,0.101,-23.976,0,0.0407,127.592,0.293,78
37,0.676,0.227,188240,0.322,0,0.833,0,0,1,0,0,0,0,0,0,0,0,0,0.122,-10.853,0,0.0309,92.234,0.253,6
0,0.0821,0.526,195056,0.856,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.246,-5.219,1,0.0386,124.975,0.678,30
0,0.993,0.567,194496,0.249,0,0.782,0,1,0,0,0,0,0,0,0,0,0,0,0.198,-11.344,1,0.441,173.47,0.888,873
55,0.383,0.598,382813,0.67,0,0.805,0,1,0,0,0,0,0,0,0,0,0,0,0.0781,-9.205,0,0.095,104.964,0.189,26
27,0.0179,0.672,262253,0.773,0,0.000933,0,0,0,0,0,0,0,0,0,1,0,0,0.179,-5.961,1,0.0358,130.131,0.727,788
0,0.979,0.692,196493,0.272,0,0.169,0,0,0,0,0,0,0,1,0,0,0,0,0.361,-8.737,0,0.173,117.146,0.529,3179
39,0.000556,0.445,322693,0.577,0,0.012,0,0,0,0,0,0,0,0,0,1,0,0,0.181,-10.989,0,0.0323,123.025,0.663,44
0,0.995,0.23,188893,0.13,0,2.08E-06,1,0,0,0,0,0,0,0,0,0,0,0,0.374,-22.512,0,0.0617,78.779,0.277,4
0,0.973,0.444,178960,0.521,0,0.0117,0,0,0,0,0,0,0,0,1,0,0,0,0.203,-5.915,1,0.0378,89.208,0.843,32
28,0.616,0.578,161667,0.731,0,0.837,0,0,0,0,0,0,0,1,0,0,0,0,0.342,-10.339,1,0.062,115.343,0.8,72
25,0.974,0.444,195693,0.0823,0,0.945,1,0,0,0,0,0,0,0,0,0,0,0,0.108,-21.933,1,0.0416,137.821,0.202,60
34,0.212,0.25,182018,0.37,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.183,-15.973,1,0.0274,71.519,0.708,4
26,0.657,0.452,213333,0.497,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.688,-9.064,0,0.0356,98.814,0.456,35
51,0.0404,0.49,256720,0.985,0,1.77E-05,0,0,0,0,0,0,0,0,0,1,0,0,0.304,-2.386,1,0.0639,82.043,0.886,75
